measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),541,Louisiana,3,Both,22,All ages,441,Colon and rectum cancer,108,High body-mass index,3,Rate,1990,71.63207495683,109.30868172451,37.014989716500004
2,DALYs (Disability-Adjusted Life Years),541,Louisiana,3,Both,22,All ages,441,Colon and rectum cancer,108,High body-mass index,3,Rate,1995,81.74401617524,120.56446024199,41.32250250781
2,DALYs (Disability-Adjusted Life Years),541,Louisiana,3,Both,22,All ages,441,Colon and rectum cancer,108,High body-mass index,3,Rate,2000,92.30675618965,134.9210554198,47.63580749304
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,22,All ages,438,Prostate cancer,98,Tobacco,3,Rate,1990,13.67404966157,23.83464811013,5.7799206562
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,22,All ages,438,Prostate cancer,98,Tobacco,3,Rate,1995,13.357538817820002,22.85465117751,5.89329476791
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,22,All ages,438,Prostate cancer,98,Tobacco,3,Rate,2000,11.81534946166,20.55920900288,4.86798981905
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,22,All ages,438,Prostate cancer,98,Tobacco,3,Rate,2005,10.4548120786,18.88511626673,4.4502350457999995
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,108,High body-mass index,3,Rate,1990,5.71668625661,7.761827873230001,3.61361802499
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,108,High body-mass index,3,Rate,1995,5.67655957592,7.866419281770001,3.6234581957999996
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,108,High body-mass index,3,Rate,2000,6.06532447747,8.480235632,3.82355653314
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,108,High body-mass index,3,Rate,2005,6.5222945985,9.08578716071,4.11831796335
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,438,Prostate cancer,110,Dietary risks,3,Rate,1990,-0.56216025021,0.08596377494,-1.26922333654
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,438,Prostate cancer,110,Dietary risks,3,Rate,1995,-0.507027934,0.07115743982,-1.1441631994800001
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,438,Prostate cancer,110,Dietary risks,3,Rate,2000,-0.42572248654,0.06257053989,-0.93029481273
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,438,Prostate cancer,110,Dietary risks,3,Rate,2005,-0.36682567265000005,0.056079468480000005,-0.8369948310399999
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All ages,411,Esophageal cancer,102,High alcohol use,3,Rate,1990,22.20450317685,57.73608894758001,-0.64901412166
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All ages,411,Esophageal cancer,102,High alcohol use,3,Rate,1995,25.93496160111,63.494225145819996,-0.8216181438700001
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All ages,411,Esophageal cancer,102,High alcohol use,3,Rate,2000,31.58765321854,73.31636872877,-1.03174762503
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All ages,411,Esophageal cancer,102,High alcohol use,3,Rate,2005,36.13324882004,81.37460538814,-1.2823747430199999
2,DALYs (Disability-Adjusted Life Years),550,Nebraska,3,Both,22,All ages,465,Ovarian cancer,126,Occupational risks,3,Rate,1990,5.53116347654,8.78920600384,2.45894390603
2,DALYs (Disability-Adjusted Life Years),550,Nebraska,3,Both,22,All ages,465,Ovarian cancer,126,Occupational risks,3,Rate,1995,5.43815005632,8.55095848503,2.46370047039
2,DALYs (Disability-Adjusted Life Years),550,Nebraska,3,Both,22,All ages,465,Ovarian cancer,126,Occupational risks,3,Rate,2000,5.654012306459999,9.041647063700001,2.71222015625
2,DALYs (Disability-Adjusted Life Years),550,Nebraska,3,Both,22,All ages,465,Ovarian cancer,126,Occupational risks,3,Rate,2005,5.7896866283,9.421835548959999,2.8437170222100003
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All ages,438,Prostate cancer,102,High alcohol use,3,Rate,1990,4.39834200529,18.53118746056,0.08100762094
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All ages,438,Prostate cancer,102,High alcohol use,3,Rate,1995,4.49562887024,17.929641885,0.09315582138999999
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All ages,438,Prostate cancer,102,High alcohol use,3,Rate,2000,4.24289883288,15.95985238281,0.10427070654
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All ages,438,Prostate cancer,102,High alcohol use,3,Rate,2005,4.39949648416,14.76180826792,0.12966321489
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,429,Breast cancer,102,High alcohol use,3,Rate,1990,30.302606757619998,51.38720179977,13.10663100238
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,429,Breast cancer,102,High alcohol use,3,Rate,1995,27.48883768504,47.37467469999,11.64026793282
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,429,Breast cancer,102,High alcohol use,3,Rate,2000,26.075844210859998,44.55545173705,10.99554166434
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,429,Breast cancer,102,High alcohol use,3,Rate,2005,23.68998684628,38.66634482883,10.20914595959
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,429,Breast cancer,110,Dietary risks,3,Rate,1990,68.36939902761,149.14778335084,-0.00018498597
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,429,Breast cancer,110,Dietary risks,3,Rate,1995,65.89522770331999,143.47836630566002,-0.00016627404
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,429,Breast cancer,110,Dietary risks,3,Rate,2000,62.92997377883,141.43181837161,-0.00016885978000000002
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,429,Breast cancer,110,Dietary risks,3,Rate,2005,57.325001080010004,121.26345806701,-0.00014254341
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All ages,423,Larynx cancer,102,High alcohol use,3,Rate,1990,6.05460917908,14.382734005589999,0.82995898884
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All ages,423,Larynx cancer,102,High alcohol use,3,Rate,1995,5.93973437266,13.010616279139999,0.79535481044
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All ages,423,Larynx cancer,102,High alcohol use,3,Rate,2000,5.92997143816,12.337189382239998,0.9228781568800001
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All ages,423,Larynx cancer,102,High alcohol use,3,Rate,2005,6.30487715136,12.37345578002,1.11746026969
2,DALYs (Disability-Adjusted Life Years),545,Michigan,3,Both,22,All ages,450,Other pharynx cancer,102,High alcohol use,3,Rate,1990,4.9531082798,7.2497242248400005,2.01830061841
2,DALYs (Disability-Adjusted Life Years),545,Michigan,3,Both,22,All ages,450,Other pharynx cancer,102,High alcohol use,3,Rate,1995,4.5379895133499994,6.50707452692,2.1397892519800004
2,DALYs (Disability-Adjusted Life Years),545,Michigan,3,Both,22,All ages,450,Other pharynx cancer,102,High alcohol use,3,Rate,2000,4.7145108460900005,6.3497651167399995,2.4230741543
2,DALYs (Disability-Adjusted Life Years),545,Michigan,3,Both,22,All ages,450,Other pharynx cancer,102,High alcohol use,3,Rate,2005,5.940666445540001,7.32803526359,3.3437680388700004
2,DALYs (Disability-Adjusted Life Years),548,Missouri,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,3,Rate,1990,18.93791650588,28.22707295,11.82375516962
2,DALYs (Disability-Adjusted Life Years),548,Missouri,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,3,Rate,1995,20.73294093187,30.52422060198,13.114862001759999
2,DALYs (Disability-Adjusted Life Years),548,Missouri,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,3,Rate,2000,21.477651648200002,32.3446768559,13.21798589307
2,DALYs (Disability-Adjusted Life Years),548,Missouri,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,3,Rate,2005,20.99921552595,31.74730790332,12.83431425631
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,22,All ages,465,Ovarian cancer,108,High body-mass index,3,Rate,1990,14.294700758600001,24.02988693224,5.38634016432
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,22,All ages,465,Ovarian cancer,108,High body-mass index,3,Rate,1995,14.567388447439999,23.86156080029,5.5849480936
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,22,All ages,465,Ovarian cancer,108,High body-mass index,3,Rate,2000,16.849280434809998,28.292378270320004,6.340722721780001
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,22,All ages,465,Ovarian cancer,108,High body-mass index,3,Rate,2005,17.65459951634,30.09045973691,6.67252027351
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,465,Ovarian cancer,126,Occupational risks,3,Rate,1990,2.9057186757699998,4.61281333378,1.41539928423
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,465,Ovarian cancer,126,Occupational risks,3,Rate,1995,3.05913836613,4.95424839603,1.46346170694
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,465,Ovarian cancer,126,Occupational risks,3,Rate,2000,3.1689997879200003,5.16211307633,1.4398553200200002
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,465,Ovarian cancer,126,Occupational risks,3,Rate,2005,3.20173362991,5.03051447988,1.42479302458
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All ages,441,Colon and rectum cancer,98,Tobacco,3,Rate,1990,32.630702620739996,47.00715177918,19.85860813139
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All ages,441,Colon and rectum cancer,98,Tobacco,3,Rate,1995,31.53309295069,44.779525371830005,18.946711957069997
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All ages,441,Colon and rectum cancer,98,Tobacco,3,Rate,2000,30.97066411137,43.77773630685,17.96344244794
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All ages,441,Colon and rectum cancer,98,Tobacco,3,Rate,2005,26.799898445860002,39.281851414280005,15.50200881038
2,DALYs (Disability-Adjusted Life Years),547,Mississippi,3,Both,22,All ages,474,Bladder cancer,105,High fasting plasma glucose,3,Rate,1990,8.26493467137,13.359812074539999,4.77691623363
2,DALYs (Disability-Adjusted Life Years),547,Mississippi,3,Both,22,All ages,474,Bladder cancer,105,High fasting plasma glucose,3,Rate,1995,8.66671756153,13.735136935649999,4.97970820925
2,DALYs (Disability-Adjusted Life Years),547,Mississippi,3,Both,22,All ages,474,Bladder cancer,105,High fasting plasma glucose,3,Rate,2000,9.27226541129,14.26327505948,5.43137340067
2,DALYs (Disability-Adjusted Life Years),547,Mississippi,3,Both,22,All ages,474,Bladder cancer,105,High fasting plasma glucose,3,Rate,2005,10.87058192632,17.14692026936,6.31600018819
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,3,Rate,1990,13.31881111928,19.89848235753,8.23810949991
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,3,Rate,1995,15.35260692564,22.66634546895,9.932471554480001
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,3,Rate,2000,16.165811041370002,24.54577524089,9.94756809742
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,3,Rate,2005,16.75809647125,24.960507981170004,10.133430139
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,423,Larynx cancer,98,Tobacco,3,Rate,1990,23.64602928873,28.34129679824,19.87884387432
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,423,Larynx cancer,98,Tobacco,3,Rate,1995,24.00883694298,29.18685399261,20.38398169066
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,423,Larynx cancer,98,Tobacco,3,Rate,2000,24.296462130669997,28.56049975836,20.42350276173
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,423,Larynx cancer,98,Tobacco,3,Rate,2005,24.43399504072,28.921798868179998,20.69643364449
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,423,Larynx cancer,126,Occupational risks,3,Rate,1990,2.12387941761,3.0823990698899997,1.22279646638
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,423,Larynx cancer,126,Occupational risks,3,Rate,1995,2.22434394695,3.20145715069,1.29936002219
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,423,Larynx cancer,126,Occupational risks,3,Rate,2000,2.30358458219,3.37242674377,1.33586750793
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,423,Larynx cancer,126,Occupational risks,3,Rate,2005,2.19277997469,3.2574410969799996,1.27868386165
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,432,Cervical cancer,170,Unsafe sex,3,Rate,1990,84.43993392892,99.40974018672001,70.63112455297001
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,432,Cervical cancer,170,Unsafe sex,3,Rate,1995,81.7493062195,94.23381151243,69.43263374061
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,432,Cervical cancer,170,Unsafe sex,3,Rate,2000,77.18267659685,90.97276918209,66.85908179767999
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,432,Cervical cancer,170,Unsafe sex,3,Rate,2005,69.1016853268,81.44238379149999,59.06647586046
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All ages,414,Stomach cancer,98,Tobacco,3,Rate,1990,19.58162924981,24.607037049320002,14.8308785764
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All ages,414,Stomach cancer,98,Tobacco,3,Rate,1995,18.43103281419,23.473855676920003,14.251102765209998
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All ages,414,Stomach cancer,98,Tobacco,3,Rate,2000,16.7645260588,21.537306654800002,12.83110172195
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All ages,414,Stomach cancer,98,Tobacco,3,Rate,2005,14.41637071203,18.73698651655,10.90760472499
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,474,Bladder cancer,105,High fasting plasma glucose,3,Rate,1990,5.92257339634,9.479216904680001,3.3531258390999996
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,474,Bladder cancer,105,High fasting plasma glucose,3,Rate,1995,6.505289972210001,10.08930621616,3.66015274987
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,474,Bladder cancer,105,High fasting plasma glucose,3,Rate,2000,7.698939686119999,12.11535462451,4.49922514935
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,22,All ages,474,Bladder cancer,105,High fasting plasma glucose,3,Rate,2005,9.03585754243,14.08895612472,5.449562423620001
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All ages,438,Prostate cancer,110,Dietary risks,3,Rate,1990,-0.95346502511,0.15543460863,-2.29481520481
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All ages,438,Prostate cancer,110,Dietary risks,3,Rate,1995,-0.7762987653900001,0.11890565891,-1.88174523373
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All ages,438,Prostate cancer,110,Dietary risks,3,Rate,2000,-0.60940639814,0.09352191658,-1.36899906077
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All ages,438,Prostate cancer,110,Dietary risks,3,Rate,2005,-0.53483749416,0.07951433296999999,-1.21562020727
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,414,Stomach cancer,102,High alcohol use,3,Rate,1990,3.88033976757,6.02322526867,-2.44785010934
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,414,Stomach cancer,102,High alcohol use,3,Rate,1995,3.65868769346,5.7529120132000005,-2.06665529644
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,414,Stomach cancer,102,High alcohol use,3,Rate,2000,3.42814433358,5.6098625246,-1.78779314824
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,414,Stomach cancer,102,High alcohol use,3,Rate,2005,3.45940253421,5.890587393880001,-1.6231428504599998
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,22,All ages,441,Colon and rectum cancer,102,High alcohol use,3,Rate,1990,39.73491947843,85.87162376521,10.81401686998
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,22,All ages,441,Colon and rectum cancer,102,High alcohol use,3,Rate,1995,36.51457258697,78.92974071731,10.45090466054
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,22,All ages,441,Colon and rectum cancer,102,High alcohol use,3,Rate,2000,36.02587517217,71.11700768969999,10.94382859219
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,22,All ages,441,Colon and rectum cancer,102,High alcohol use,3,Rate,2005,34.595974993199995,63.71197675465999,11.45362357052
2,DALYs (Disability-Adjusted Life Years),555,New York,3,Both,22,All ages,441,Colon and rectum cancer,108,High body-mass index,3,Rate,2005,70.81312549073999,106.65677975755,35.58650330946
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All ages,465,Ovarian cancer,126,Occupational risks,3,Rate,1990,4.46440192039,7.0548590533299995,2.14501401806
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All ages,465,Ovarian cancer,126,Occupational risks,3,Rate,1995,4.58128075005,7.45908974214,2.1957502412
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All ages,465,Ovarian cancer,126,Occupational risks,3,Rate,2000,4.65568255336,7.536161465379999,2.27811858367
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All ages,465,Ovarian cancer,126,Occupational risks,3,Rate,2005,4.77845014485,7.68173542985,2.24863323325
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,456,Pancreatic cancer,102,High alcohol use,3,Rate,1990,3.46497520975,4.99608835865,1.04522659536
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,456,Pancreatic cancer,102,High alcohol use,3,Rate,1995,3.7978954450900004,5.138772808490001,1.05011004076
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,456,Pancreatic cancer,102,High alcohol use,3,Rate,2000,4.50789174625,5.950262652809999,1.15858904341
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,456,Pancreatic cancer,102,High alcohol use,3,Rate,2005,5.70558356884,7.373850178400001,1.35671363481
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",85,Air pollution,3,Rate,1990,89.35415929711,184.79201619392,14.265506654909998
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",85,Air pollution,3,Rate,1995,86.53259758409,163.47534995511,34.275171697190004
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",85,Air pollution,3,Rate,2000,79.53823977599,122.82944475667,43.21311323498
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",85,Air pollution,3,Rate,2005,77.38982991893,120.95020833046001,41.17403269459
2,DALYs (Disability-Adjusted Life Years),559,Oklahoma,3,Both,22,All ages,414,Stomach cancer,98,Tobacco,3,Rate,1990,20.81757934166,25.93837195355,16.37469554239
2,DALYs (Disability-Adjusted Life Years),559,Oklahoma,3,Both,22,All ages,414,Stomach cancer,98,Tobacco,3,Rate,1995,17.02283196056,21.37039038876,13.494093041609998
2,DALYs (Disability-Adjusted Life Years),559,Oklahoma,3,Both,22,All ages,414,Stomach cancer,98,Tobacco,3,Rate,2000,16.0880433361,20.03876156874,12.65970361615
2,DALYs (Disability-Adjusted Life Years),559,Oklahoma,3,Both,22,All ages,414,Stomach cancer,98,Tobacco,3,Rate,2005,16.296045409839998,20.56575228109,12.68418871991
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,444,Lip and oral cavity cancer,102,High alcohol use,3,Rate,1990,7.82153387196,11.356513604,3.2480487481600004
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,444,Lip and oral cavity cancer,102,High alcohol use,3,Rate,1995,6.87096140163,9.86675088977,2.41570267972
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,444,Lip and oral cavity cancer,102,High alcohol use,3,Rate,2000,7.1631491700300005,10.91333067489,2.3571915430600003
2,DALYs (Disability-Adjusted Life Years),551,Nevada,3,Both,22,All ages,444,Lip and oral cavity cancer,102,High alcohol use,3,Rate,2005,7.134156358139999,11.195871585379999,2.23578528446
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",85,Air pollution,3,Rate,1990,189.96863071807,337.3771904414,61.40392461492
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",85,Air pollution,3,Rate,1995,188.85238660184,314.35099303192004,104.01445669850999
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",85,Air pollution,3,Rate,2000,169.40627484583,237.25464147257,106.54887339729001
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",85,Air pollution,3,Rate,2005,134.67319146872,195.75905832819,81.71316712909
2,DALYs (Disability-Adjusted Life Years),550,Nebraska,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,3,Rate,1990,15.93973899113,24.33298837959,9.24241492572
2,DALYs (Disability-Adjusted Life Years),550,Nebraska,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,3,Rate,1995,17.03868742243,25.353626328279997,10.5956413871
2,DALYs (Disability-Adjusted Life Years),550,Nebraska,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,3,Rate,2000,17.07465960656,26.151656500199998,10.37902480318
2,DALYs (Disability-Adjusted Life Years),550,Nebraska,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,3,Rate,2005,16.66362331781,25.151286914729997,9.80608193856
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,423,Larynx cancer,98,Tobacco,3,Rate,1990,36.86523645721,42.14567802251,32.27526891284
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,423,Larynx cancer,98,Tobacco,3,Rate,1995,35.275358112839996,40.367794210709995,30.377757299549998
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,423,Larynx cancer,98,Tobacco,3,Rate,2000,35.24855906451,39.82181882489,30.664947315539997
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,423,Larynx cancer,98,Tobacco,3,Rate,2005,32.82143900109,37.57070890444,28.757337116149998
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,423,Larynx cancer,126,Occupational risks,3,Rate,1990,3.4705544067800003,5.20146888552,2.0154129993
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,423,Larynx cancer,126,Occupational risks,3,Rate,1995,3.4618518149699997,5.09004279079,1.9890398411499999
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,423,Larynx cancer,126,Occupational risks,3,Rate,2000,3.58416024864,5.17643606461,2.05176664309
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All ages,423,Larynx cancer,126,Occupational risks,3,Rate,2005,3.33174800578,4.74794816105,1.8909912980399999
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,441,Colon and rectum cancer,102,High alcohol use,3,Rate,1990,44.80624730613,102.63672916821,11.92087695281
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,441,Colon and rectum cancer,102,High alcohol use,3,Rate,1995,43.01650322013,94.07849114281001,12.520792177870002
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,441,Colon and rectum cancer,102,High alcohol use,3,Rate,2000,39.72851098977,80.99532884393,12.22162105008
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,441,Colon and rectum cancer,102,High alcohol use,3,Rate,2005,39.00101041543,71.15912653933,12.867647732770001
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,441,Colon and rectum cancer,108,High body-mass index,3,Rate,2005,79.19276680321,115.06119369400999,39.76426463821
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,429,Breast cancer,102,High alcohol use,3,Rate,1990,44.614386359570005,75.5176436031,19.541079833490002
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,429,Breast cancer,102,High alcohol use,3,Rate,1995,38.87779573574,64.16955756083,16.73497007364
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,429,Breast cancer,102,High alcohol use,3,Rate,2000,35.25836235746,58.34601982077999,15.003441863789998
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,429,Breast cancer,102,High alcohol use,3,Rate,2005,35.82133656134,56.44182953275,15.98705683293
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,429,Breast cancer,110,Dietary risks,3,Rate,1990,94.66192248203,213.24981219329,-5.608222e-05
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,429,Breast cancer,110,Dietary risks,3,Rate,1995,86.12832543951001,189.09926328001,-5.272636e-05
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,429,Breast cancer,110,Dietary risks,3,Rate,2000,79.87543254644001,176.10378144047,-7.166265e-05
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All ages,429,Breast cancer,110,Dietary risks,3,Rate,2005,74.80871479113999,161.25981014432,-7.425941e-05
2,DALYs (Disability-Adjusted Life Years),550,Nebraska,3,Both,22,All ages,411,Esophageal cancer,102,High alcohol use,3,Rate,1990,24.591731828580002,65.40583403131,-0.69227724182
2,DALYs (Disability-Adjusted Life Years),550,Nebraska,3,Both,22,All ages,411,Esophageal cancer,102,High alcohol use,3,Rate,1995,26.47699892953,68.47984384659999,-0.7732948930300001
2,DALYs (Disability-Adjusted Life Years),550,Nebraska,3,Both,22,All ages,411,Esophageal cancer,102,High alcohol use,3,Rate,2000,30.79976758401,75.08734609071,-0.93417135897
